d_ratio,k_left
1.4352941176470593,6
1.7268041237113407,5
0.09448818897637798,4
0.6532258064516132,3
0.969072164948454,2
1.4291710388247638,4
1.959183673469388,3
1.3411764705882354,2
0.48670346211741095,10
0.906645569620253,9
0.46451612903225803,8
1.3947696139476962,7
1.7869362363919123,6
0.27131782945736427,5
1.8501170960187348,4
0.3398692810457514,3
0.44226044226044203,2
0.18134715025906734,7
0.5425531914893617,6
0.5263157894736842,5
0.65359477124183,4
0.46874999999999994,3
0.09259259259259257,2
0.46515679442508717,3
1.6,2
1.4435621100397051,5
0.1371610845295056,4
1.0578034682080926,3
1.0127551020408163,2
0.21060842433697344,6
1.7987065481002422,5
0.2676767676767676,4
0.5317997293640052,3
1.4342105263157892,2
0.872037914691943,8
1.5390070921985812,7
1.1318181818181816,6
0.1680672268907563,5
0.45217391304347826,4
1.7450980392156863,3
0.203125,2
1.108108108108108,5
0.29444444444444445,4
0.7916041979010495,3
0.24439918533604887,2
1.905693950177936,7
1.0855745721271395,6
0.8208955223880599,5
0.8142857142857143,4
1.6681614349775786,3
0.6666666666666667,2
0.7410979228486647,9
0.6208569118835893,8
0.22699386503067484,7
0.15217391304347827,6
0.27881040892193304,5
1.6496062992125982,4
0.7286432160804018,3
0.19911504424778756,2
1.0711700844390832,3
0.4990619136960601,2
1.876267748478702,3
0.21660649819494587,2
0.6959403479701739,5
1.424446583253128,4
0.5246636771300448,3
1.0036231884057971,2
1.4815724815724816,6
1.235725938009788,5
0.5807150595882992,4
0.38022813688212936,3
1.1349782293178523,2
1.0746268656716418,9
0.5966101694915253,8
0.5128205128205128,7
1.304347826086956,6
1.3383838383838382,5
1.0022988505747124,4
1.4631901840490793,3
1.7365269461077828,2
1.203125,9
1.7314629258517034,8
0.8951406649616368,7
0.7038123167155426,6
0.8139534883720929,5
1.7777777777777777,4
0.1928571428571428,3
0.3664122137404579,2
1.2806539509536787,10
0.7368750000000001,9
0.8985704560925801,8
1.9325153374233133,7
1.2966101694915257,6
1.5202702702702708,5
0.9242718446601945,4
0.09848484848484855,3
0.3655352480417756,2
0.8287769784172662,9
0.7226624405705229,8
1.9634146341463414,7
1.5835351089588379,6
0.4276315789473685,5
1.7985611510791366,4
0.31372549019607837,3
1.6350364963503647,2
0.09829351535836178,6
1.5232477446217905,5
0.5508982035928144,4
0.2673611111111111,3
1.715374841168996,2
0.5912040374909877,5
0.9354047424366312,4
0.11205976520811098,3
0.09977827050997781,2
0.4165079365079365,4
0.6591070163004962,3
0.4632152588555858,2
0.44405997693194926,10
0.6517803258901629,9
0.5517241379310345,8
1.2522711390635919,7
0.8782978723404256,6
0.39381854436689934,5
0.6147186147186148,4
0.7634271099744248,3
1.1560891938250433,2
0.8687782805429864,2
0.5136986301369864,6
0.42134831460674155,5
0.212678936605317,4
0.6933045356371491,3
1.4719101123595508,2
1.5170454545454546,3
0.524904214559387,2
0.6564965807469754,8
0.6297994269340974,7
1.7682619647355164,6
0.6741071428571429,5
0.9329205366357068,4
1.3930013458950203,3
0.5829145728643217,2
1.6111111111111112,5
1.147540983606557,4
0.6896551724137929,3
0.41791044776119396,2
0.18084564442180337,5
0.30021141649048627,4
0.3942857142857143,3
1.4842105263157894,2
1.7835630423685553,2
1.0051546391752577,5
0.8774193548387096,4
0.7685950413223139,3
0.19999999999999996,2
1.7705677867902667,8
0.27083333333333337,7
1.2445820433436536,6
0.09765625000000003,5
0.3745019920318725,4
0.745054945054945,3
1.6198830409356726,2
1.1897590361445785,10
1.5384615384615388,9
0.47835051546391755,8
0.8289473684210528,7
1.8805970149253735,6
0.09057971014492755,5
1.047970479704797,4
0.09,3
1.731958762886598,2
1.9823100936524454,5
0.8551724137931036,4
0.6513157894736844,3
0.3753501400560226,2
0.6666666666666666,5
1.6759410801963996,4
0.5070422535211269,3
0.7864406779661018,2
0.6285714285714286,3
0.39357429718875503,2
1.5621301775147929,4
0.4077669902912621,3
1.5056179775280896,2
0.9310344827586207,10
1.4372623574144483,9
1.2307692307692306,8
1.6844919786096255,7
1.6478873239436616,6
0.8252427184466018,5
1.720930232558139,4
0.24489795918367335,3
0.7111111111111108,2
1.5641711229946522,5
0.09857328145265888,4
0.48670212765957444,3
1.6285714285714283,2
1.8054711246200608,3
1.3129770992366412,2
0.7310267857142856,5
0.09934640522875816,4
1.2225201072386058,3
0.2081447963800905,2
1.9702380952380953,3
0.09248554913294799,2
1.1246943765281172,5
1.2744479495268135,4
0.22222222222222213,3
1.4299999999999993,2
0.5262281432139884,8
0.5427807486631017,7
1.2695652173913043,6
0.3125,5
1.976470588235294,4
0.5426356589147285,3
0.5362776025236592,2
0.1391162029459902,10
1.359336099585062,9
1.8142717497556204,8
1.7522123893805308,7
0.6779089376053964,6
0.8555133079847909,5
0.7522935779816514,4
1.7203389830508473,3
0.09271523178807949,2
1.1482649842271293,7
0.2943396226415094,6
0.09920634920634919,5
0.4696356275303642,4
0.41284403669724756,3
1.4468085106382975,2
1.139240506329114,2
0.5142857142857142,6
1.9189453124999996,5
0.44374009508716306,4
0.8609625668449195,3
1.9549999999999992,2
0.6480648064806481,8
0.21939275220372187,7
1.2982810920121337,6
1.3935483870967746,5
0.3720930232558141,4
0.7100591715976333,3
0.7855297157622743,2
1.0429042904290429,2
0.7044534412955465,6
0.9862385321100918,5
1.7371428571428573,4
1.2727272727272732,3
0.8070175438596494,2
1.4162962962962964,4
0.1376146788990826,3
0.47115384615384626,2
0.2845100105374078,10
0.09761388286334056,9
0.3070175438596491,8
1.7958950969213223,7
1.6104294478527603,6
0.28301886792452824,5
1.7688888888888883,4
0.8605577689243021,3
1.8100558659217862,2
1.0966608084358525,6
0.6182795698924731,5
0.3092024539877301,4
0.4069148936170213,3
0.2615384615384616,2
0.1361111111111111,7
1.4560906515580736,6
0.9226932668329177,5
0.8073394495412846,4
1.3333333333333335,3
0.13793103448275867,2
0.4444444444444444,5
0.8455284552845529,4
1.3917525773195878,3
0.3076923076923077,2
0.1702127659574468,5
0.7577092511013217,4
0.5054347826086957,3
1.79520697167756,2
1.714638157894737,5
1.8473091364205256,4
0.8441860465116278,3
0.36893203883495135,2
0.1430615164520744,10
1.0058055152394776,9
1.8169934640522878,8
0.08879492600422834,7
0.08993576017130622,6
1.1195652173913044,5
0.08963585434173671,4
0.09455587392550145,3
1.230769230769231,2
1.129916567342074,4
0.4833887043189368,3
0.099009900990099,2
1.2336719883889693,5
0.2235067437379576,4
0.4928571428571428,3
0.09768009768009767,2
1.9937677053824365,9
0.29694323144104806,8
0.5925925925925927,7
1.7836498761354256,6
1.0693301997649824,5
1.5904334828101647,4
1.7940446650124073,3
0.09876543209876548,2
1.9620253164556962,2
1.0513833992094863,7
1.2837209302325583,6
0.9171597633136096,5
1.1304347826086958,4
1.4545454545454546,3
0.2745098039215687,2
0.09950859950859951,3
0.29479034307496815,2
0.6350174216027876,9
1.4545454545454548,8
0.16036655211912948,7
1.0832356389214537,6
0.3791130185979972,5
0.21671826625386997,4
1.497545008183306,3
0.4052287581699347,2
0.9265536723163841,2
1.4846938775510203,9
1.955193482688391,8
0.8867924528301886,7
1.722222222222222,6
1.6341991341991342,5
1.9035369774919613,4
1.3435582822085887,3
1.666666666666666,2
1.1400000000000001,2
1.154255319148936,3
0.755043227665706,2
1.0661157024793388,3
0.16666666666666666,2
0.19999999999999998,10
1.3775510204081634,9
0.8674698795180723,8
0.47297297297297297,7
0.782608695652174,6
0.5833333333333334,5
0.830188679245283,4
0.5714285714285714,3
0.23529411764705882,2
0.09999999999999999,10
1.0,9
0.09090909090909091,8
0.5632183908045977,7
1.5,6
1.7499999999999996,5
0.10256410256410253,4
1.81578947368421,3
1.5999999999999988,2
0.09999999999999999,10
1.272727272727273,9
0.4705882352941177,8
1.7500000000000002,7
1.1000000000000003,6
0.10204081632653064,5
0.916666666666667,4
0.6486486486486489,3
0.413793103448276,2
0.6,10
1.819148936170213,9
1.4933333333333334,8
0.8032786885245902,7
0.1111111111111111,6
0.8490566037735848,5
1.3636363636363633,4
0.6206896551724137,3
1.1304347826086956,2
1.9,10
0.2222222222222222,9
1.7215189873417722,8
0.7903225806451615,7
1.8545454545454545,6
1.3157894736842106,5
0.5714285714285714,4
0.75,3
1.111111111111111,2
0.6,10
0.09574468085106384,9
1.032258064516129,8
0.2592592592592593,7
1.9230769230769234,6
1.4150943396226416,5
0.10526315789473688,4
1.0540540540540544,3
1.8333333333333344,2
0.8999999999999999,10
0.5934065934065934,9
1.5999999999999999,8
1.2352941176470587,7
1.607142857142857,6
0.853658536585366,5
1.5294117647058822,4
1.5714285714285714,3
0.7999999999999998,2
0.5,10
0.5684210526315789,9
0.17977528089887643,8
0.24137931034482762,7
1.5,6
0.7936507936507938,5
0.5283018867924529,4
1.8260869565217397,3
0.33333333333333354,2
1.9,10
0.8888888888888888,9
0.2191780821917808,8
0.5915492957746478,7
0.2769230769230769,6
1.290322580645161,5
0.17391304347826084,4
1.3636363636363635,3
0.4999999999999999,2
0.09999999999999999,10
0.36363636363636365,9
1.5157894736842106,8
1.1818181818181819,7
1.03125,6
1.792452830188679,5
0.5882352941176471,4
0.9310344827586206,3
1.2999999999999998,2
0.09999999999999999,10
1.909090909090909,9
1.1282051282051282,8
0.1044776119402985,7
1.6363636363636362,6
0.20833333333333334,5
1.4782608695652175,4
0.10344827586206895,3
0.21428571428571425,2
0.09999999999999999,10
0.4545454545454546,9
0.2553191489361702,8
1.9230769230769234,7
0.7272727272727274,6
1.8103448275862069,5
0.10810810810810811,4
0.5833333333333334,3
1.7241379310344829,2
1.0999999999999999,10
1.7191011235955058,9
1.888888888888889,8
1.2727272727272732,7
0.6666666666666667,6
0.8750000000000002,5
1.4545454545454546,4
0.5714285714285715,3
0.23529411764705888,2
1.7999999999999998,10
0.3292682926829268,9
0.7088607594936709,8
1.75,7
1.8888888888888888,6
1.7567567567567568,5
1.5,4
0.4,3
0.7692307692307693,2
0.29999999999999993,10
1.2989690721649483,9
1.5421686746987948,8
1.3582089552238803,7
0.4444444444444443,6
0.9999999999999999,5
1.7999999999999994,4
1.7727272727272718,3
0.2222222222222219,2
0.3,10
0.09278350515463918,9
1.4166666666666667,8
0.44303797468354433,7
0.8918918918918921,6
1.5079365079365084,5
0.27272727272727276,4
0.2926829268292684,3
1.621621621621622,2
1.2,10
1.227272727272727,9
1.5789473684210527,8
0.22950819672131148,7
1.7288135593220342,6
1.0714285714285714,5
0.8484848484848486,4
0.4615384615384616,3
1.7272727272727277,2
0.19999999999999998,10
1.7448979591836735,9
0.20253164556962025,8
0.09090909090909091,7
1.657894736842105,6
1.5454545454545454,5
0.42105263157894735,4
1.3235294117647058,3
0.31578947368421045,2
1.7,10
0.43373493975903615,9
1.417721518987342,8
0.43076923076923085,7
0.09836065573770494,6
1.1666666666666672,5
0.5217391304347827,4
1.5750000000000006,3
0.31578947368421073,2
1.0,10
1.7999999999999998,9
0.4444444444444445,8
1.5441176470588238,7
0.45283018867924535,6
0.4081632653061225,5
1.7777777777777781,4
1.0800000000000003,3
0.12500000000000006,2
1.0930000000000002,10
1.2388009430784777,9
0.9196719177190471,8
1.0636952044719037,7
0.6993928881179532,6
1.8525427056744557,5
0.6238303181534625,4
0.9101995565410205,3
0.8859416445623348,2
1.653,10
0.36983347310410924,9
0.8305847076461771,8
0.9212323992750593,7
1.8417081393482102,6
0.639332870048645,5
0.39203187250996024,4
1.2385159010600708,3
1.992978936810432,2
0.22599999999999998,10
1.0856353591160222,9
0.1070389761489238,8
1.9382075471698117,7
0.27397260273972607,6
0.13841421736158582,5
0.0998242530755712,4
0.45367700072098066,3
0.7173497557867915,2
1.7469999999999999,10
0.47437295528898576,9
1.395753389613712,8
1.606290672451193,7
1.21254775789262,6
0.8077116935483869,5
0.2729185452359482,4
1.2232258064516124,3
1.0675381263616552,2
0.43499999999999994,10
0.8995295347621537,9
0.8335462887675689,8
1.3397302904564314,7
0.7447081462475945,6
0.8403515195898937,5
0.34507042253521125,4
1.3728323699421963,3
0.2717584369449378,2
1.608,10
1.19256434699714,9
0.5307692307692309,8
0.5468589083419156,7
0.9709543568464735,6
1.316641279512567,5
0.7557508400103389,4
1.521988527724666,3
0.9987063389391989,2
0.742,10
1.826636422553467,9
1.6468356145819218,8
1.9244027303754268,7
1.4756413273711462,6
1.5823970037453188,5
1.3515981735159823,4
0.864827586206897,3
0.43410852713178333,2
1.7130000000000003,10
0.15964764088331124,9
0.09926289926289927,8
1.6030600820997638,7
1.4162633107454021,6
1.6029567053854281,5
1.505750699409388,4
0.5249252243270192,3
1.2024169184290037,2
0.724,10
1.6639715394566623,9
1.6600978706520297,8
0.9135514018691586,7
0.11516314779270631,6
0.20254403131115453,5
1.3191923312257798,4
1.3511868533171023,3
1.3133997785160565,2
0.394,10
1.0596502186133667,9
1.9558702064896754,8
0.9215992503513978,7
1.278776978417266,6
0.3337142857142857,5
1.3352926769532207,4
0.10147058823529415,3
0.29756468797564695,2
0.704,10
1.8985585197934596,9
0.4820722563053852,8
0.9576381836645873,7
1.4732773109243698,6
1.8990866562708848,5
1.2155172413793107,4
0.9318885448916412,3
1.6796407185628752,2
0.8999999999999998,10
1.864285714285714,9
1.2485100485100484,8
0.6058466086385283,7
1.5275080906148866,6
1.6521948866377227,5
0.09942363112391928,4
0.3878832656076837,3
0.7339838778107762,2
0.492,10
1.0999158603281447,9
0.15336688233884496,8
0.09919374541900806,7
0.7137546468401487,6
0.6258790436005625,5
0.4096463022508038,4
0.5593766792047286,3
0.8494055482166443,2
1.358,10
0.8143948160148115,9
1.8127226463104327,8
1.6996216482974176,7
1.316532696067782,6
1.2913999443362096,5
0.18011257035647285,4
1.9084479371316314,3
0.7041036717062641,2
0.17900000000000005,10
0.09988799511251403,9
0.9093904448105438,8
0.8221421933085502,7
0.6784256943530342,6
0.6203621252597211,5
1.156895967468655,4
1.04839094159714,3
0.2213264932209602,2
1.9449999999999996,10
0.794413407821229,9
1.3278867102396512,8
0.8194285714285713,7
0.46930473372781056,6
0.5546639919759276,5
0.7111913357400721,4
0.22228320526893522,3
1.6324836988737401,2
1.3940000000000001,10
1.365791308389496,9
1.239452054794521,8
0.364240557626844,7
0.20212038303693575,6
1.2413732082817204,5
1.8634651600753303,4
1.9977963860731613,3
0.6121372031662281,2
1.395,10
0.5919814061592098,9
0.8647841771364597,8
1.3463040446304042,7
1.0112243135900534,6
0.16510903426791276,5
1.0764604810996563,4
0.7907728474875111,3
0.35434956105347165,2
1.6589999999999996,10
0.7337249730248171,9
0.615063307662185,8
0.6493212669683256,7
1.4382793017456357,6
1.648216482164821,5
1.1608562691131494,4
0.39422662645411444,3
0.833333333333333,2
0.22899999999999995,10
0.17500767577525328,9
0.48679678530424797,8
0.3267392753945321,7
1.1317323385404523,6
0.8829022988505748,5
0.6079218286511954,4
1.0049382716049384,3
1.597153465346535,2
1.31,10
1.9263521288837746,9
1.2298682284040998,8
0.09688581314878894,7
1.4631578947368422,6
1.983758700696056,5
0.3230769230769231,4
1.2050209205020923,3
0.7552447552447554,2
1.34,10
0.09353348729792148,9
1.4002333722287048,8
0.31683168316831684,7
0.7288888888888888,6
1.4080944350758853,5
0.6009389671361502,4
1.5165745856353594,3
1.2067039106145254,2
0.26,10
1.5246406570841888,9
0.11866501854140915,8
0.5796737766624843,7
1.3296853625171001,6
1.7398945518453428,5
1.0997304582210243,4
0.20074349442379186,3
1.4900398406374507,2
0.24,10
0.5625,9
0.4459016393442623,8
1.8715277777777777,7
0.6255924170616114,6
0.09700176366843034,5
1.6187050359712232,4
0.6888217522658611,3
1.247058823529412,2
1.12,10
0.4256756756756757,9
1.8156028368794328,8
1.0168195718654436,7
0.7728085867620752,6
1.4887063655030803,5
0.56140350877193,4
0.8979591836734697,3
1.2038834951456316,2
1.9,10
1.9666666666666668,9
0.25276461295418645,8
1.0734094616639478,7
0.601156069364162,6
0.8244111349036404,5
0.841025641025641,4
0.9155844155844156,3
1.2990654205607475,2
1.98,10
1.6384039900249376,9
0.926829268292683,8
0.45862068965517244,7
0.6309963099630996,6
1.6288659793814435,5
0.2446483180428135,4
1.3973941368078178,3
1.4268292682926833,2
0.25,10
0.11076923076923077,9
0.9968847352024921,8
1.6773428232502965,7
0.30889235569422774,6
0.14802631578947362,5
1.1593220338983046,4
1.5107398568019084,3
0.9038461538461527,2
1.43,10
0.3360560093348891,9
1.9587878787878787,8
0.5955056179775281,7
0.09473684210526315,6
1.9786096256684491,5
1.4041297935103243,4
0.09545454545454546,3
0.1032863849765258,2
0.7699999999999998,10
0.8483206933911157,9
1.205741626794258,8
1.153521126760563,7
0.293423271500843,6
1.4361702127659568,5
1.5124378109452725,4
1.3199999999999985,3
1.8571428571428532,2
1.78,10
1.5,9
0.5372262773722628,8
1.2926447574334896,7
0.35700575815738955,6
0.7346938775510202,5
1.2248803827751191,4
1.53103448275862,3
1.5070422535211254,2
1.58,10
0.6199524940617577,9
0.11224489795918367,8
0.2897800776196636,7
0.3238866396761134,6
1.8330955777460773,5
1.9369369369369371,4
0.2620087336244542,3
0.3157894736842106,2
0.67,10
1.6784565916398715,9
0.9380764163372859,8
1.2223880597014924,7
0.7160940325497287,6
1.9096509240246409,5
0.212624584717608,4
0.09473684210526317,3
1.1231884057971016,2
1.05,10
0.7340782122905029,9
1.858880778588808,8
0.49920760697305877,7
1.8941979522184305,6
1.0349127182044893,5
1.6226415094339635,4
1.4761904761904778,3
0.6458333333333348,2
1.47,10
1.6670574443141855,9
0.3223021582733814,8
0.6086956521739131,7
1.8817733990147785,6
1.0406698564593304,5
1.619335347432025,4
1.4923857868020316,3
0.6666666666666676,2
0.19,10
0.38532110091743116,9
1.4142705005324812,8
0.6067270375161707,7
1.810198300283286,6
1.6937119675456387,5
0.19631901840490795,4
1.0548387096774192,3
1.711442786069651,2
0.31,10
0.21362229102167185,9
0.34672304439746304,8
0.6497237569060774,7
0.36540803897685753,6
0.09727626459143969,5
0.8571428571428573,4
0.5656565656565659,3
0.5311203319502077,2
1.71,10
1.0096501809408929,9
0.2282608695652174,8
1.037762237762238,7
1.8128078817733992,6
1.6941176470588235,5
0.9110320284697508,4
1.6728110599078343,3
1.7708333333333333,2
0.87,10
0.09857612267250822,9
1.2580287929125136,8
0.726675427069645,7
1.1524926686217007,6
1.569872958257713,5
1.4814814814814807,4
1.3991596638655455,3
0.7716535433070857,2
1.5,10
0.4341176470588235,9
0.7416563658838072,8
1.7643051771117169,7
1.169398907103825,6
1.1085972850678734,5
0.09302325581395349,4
0.3928571428571429,3
0.6712328767123288,2
1.3,10
0.10344827586206896,9
0.7441860465116279,8
1.1666666666666667,7
1.6615384615384614,6
0.2127659574468085,5
1.2444444444444445,4
0.967741935483871,3
0.8571428571428571,2
0.39999999999999997,10
0.84375,9
0.09195402298850575,8
0.08139534883720931,7
0.5647058823529412,6
1.4935064935064937,5
0.8148148148148148,4
1.8837209302325582,3
0.6249999999999999,2
1.5999999999999999,10
0.4285714285714286,9
0.4,8
1.5657894736842108,7
0.30508474576271194,6
1.7857142857142865,5
1.4444444444444453,4
0.6521739130434788,3
1.3333333333333346,2
1.0999999999999999,10
0.10112359550561797,9
1.7272727272727273,8
1.420289855072464,7
0.1090909090909091,6
0.2777777777777778,5
1.019607843137255,4
0.1578947368421053,3
1.055555555555556,2
1.0999999999999999,10
0.7078651685393259,9
1.073170731707317,8
1.084507042253521,7
0.49999999999999994,6
0.818181818181818,5
1.217391304347826,4
0.09374999999999999,3
0.1290322580645161,2
0.09999999999999999,10
1.3636363636363635,9
1.3333333333333335,8
0.1,7
0.5217391304347826,6
1.2698412698412702,5
0.7659574468085109,4
0.23684210526315796,3
1.771428571428572,2
1.4999999999999998,10
1.588235294117647,9
0.9142857142857144,8
0.4516129032258065,7
0.10344827586206896,6
0.3508771929824562,5
1.886792452830189,4
0.5357142857142859,3
1.8260869565217397,2
1.3,10
0.41379310344827586,9
1.349397590361446,8
1.0144927536231887,7
1.6271186440677967,6
0.11627906976744187,5
0.28571428571428575,4
0.4615384615384616,3
1.4545454545454548,2
0.7999999999999999,10
0.09782608695652173,9
0.3516483516483516,8
1.7701149425287355,7
1.2,6
1.8269230769230769,5
1.3333333333333333,4
1.227272727272727,3
1.0769230769230766,2
1.7,10
0.10843373493975904,9
1.4634146341463414,8
1.5671641791044777,7
1.6153846153846156,6
0.6578947368421054,5
0.12121212121212124,4
0.9375000000000003,3
0.1818181818181819,2
0.19999999999999998,10
0.2755102040816327,9
0.9263157894736842,8
1.0,7
0.4166666666666667,6
1.119402985074627,5
1.3846153846153848,4
0.970588235294118,3
1.304347826086957,2
1.4000000000000001,10
1.6744186046511627,9
1.142857142857143,8
0.8166666666666668,7
0.33962264150943394,6
1.9,5
0.25806451612903225,4
1.1379310344827587,3
0.4444444444444445,2
1.0999999999999999,10
1.6179775280898876,9
0.10958904109589042,8
0.09722222222222222,7
0.676056338028169,6
0.7936507936507937,5
0.37735849056603776,4
1.1875,3
0.6206896551724137,2
0.7999999999999999,10
0.2934782608695652,9
0.44943820224719105,8
1.8333333333333335,7
0.0967741935483871,6
1.4754098360655739,5
0.37209302325581395,4
0.7692307692307693,3
0.4137931034482758,2
1.4000000000000001,10
0.6279069767441859,9
0.19999999999999998,8
0.44871794871794873,7
0.16438356164383564,6
0.5633802816901409,5
1.1428571428571428,4
0.6666666666666667,3
1.2,2
0.09999999999999999,10
0.09090909090909091,9
1.5510204081632653,8
0.7088607594936709,7
1.52112676056338,6
0.3773584905660377,5
0.40816326530612246,4
0.6136363636363635,3
0.2285714285714285,2
0.09999999999999999,10
1.5454545454545456,9
1.5609756097560976,8
0.5303030303030304,7
0.9836065573770495,6
0.6862745098039218,5
0.27272727272727276,4
1.2439024390243907,3
0.3333333333333335,2
0.5,10
0.7578947368421053,9
1.103448275862069,8
1.7733333333333334,7
0.42857142857142855,6
1.442307692307692,5
0.10810810810810811,4
1.8333333333333335,3
0.14285714285714288,2
0.5,10
1.231578947368421,9
0.7804878048780488,8
1.2297297297297298,7
1.377049180327869,6
1.1702127659574468,5
1.888888888888889,4
1.2631578947368423,3
0.18181818181818188,2
0.09999999999999999,10
0.8181818181818181,9
1.3333333333333333,8
1.3066666666666669,7
0.29508196721311475,6
1.120689655172414,5
0.3555555555555556,4
1.1707317073170733,3
1.6000000000000003,2
1.092,10
1.8165693758419401,9
0.09901547116736993,8
0.469524352036457,7
0.2930850251869944,6
0.6917027764403788,5
1.8781896070031667,4
0.24543539325842706,3
1.2673040152963675,2
0.24300000000000002,10
1.7332171774110894,9
1.1952272150291952,8
0.2810028353977018,7
1.648320895522388,6
0.8102893890675239,5
0.5668969045791762,4
0.6527570789865871,3
1.2487619047619047,2
1.2269999999999996,10
0.4811353014932178,9
0.5279383429672446,8
0.09927797833935018,7
1.0837038974627253,6
1.293695131683958,5
0.5624461670973296,4
0.8336256577298918,3
1.3247744621790416,2
0.395,10
0.7983342009370119,9
0.1480635210784874,8
1.8243510650680945,7
1.8561083123425692,6
1.104399361750627,5
0.5184318314803978,4
0.3589915966386555,3
0.3237877052310042,2
1.658,10
1.234236394150084,9
0.6123923312031119,8
0.3538438393260117,7
1.1237521787355411,6
0.09943458763891598,5
0.4400238710960812,4
1.4054537326776935,3
0.5273338940285955,2
0.9890000000000001,10
1.9216513150593717,9
0.22350783124029913,8
1.3961387719552911,7
1.1325475974614687,6
0.23804202056325438,5
1.373386528983807,4
1.615796997855612,3
0.559256390395043,2
0.7530000000000001,10
1.0813236725424462,9
1.7472959685349068,8
1.348482465796509,7
0.09933774834437088,6
1.3973063973063977,5
0.984057174271578,4
0.6704338315712727,3
0.7370892018779346,2
0.9400000000000001,10
1.2804635761589405,9
0.7793076824089564,8
1.0848303393213574,7
0.484899611945335,6
0.46806167400881066,5
0.9906844876468208,4
0.23660834454912522,3
0.7334891876095853,2
1.158,10
0.989368921058584,9
0.09961880559085133,8
0.18823983530622745,7
1.1249504165013884,6
0.8136696501220505,5
0.2114674441205054,4
0.7289144264313565,3
0.4483599891569531,2
0.20099999999999998,10
1.63394223900398,9
0.1376558603491272,8
0.45293072824156305,7
0.16928920238741182,6
1.5933835845896147,5
1.2661339889366932,4
1.6321942446043165,3
0.5641025641025641,2
0.7819999999999999,10
0.30559774354523755,9
0.8300954519932622,8
1.6708432527252222,7
0.5036208031599735,6
1.61696011498383,5
1.1970260223048321,4
0.6763925729442967,3
1.488258317025439,2
1.0870000000000004,10
0.18377650622685973,9
1.9315084182796936,8
0.8846444209572704,7
0.3131697200138266,6
1.5846097738876739,5
1.4863854778430334,4
0.2306711979609178,3
1.4772204325816858,2
1.6369999999999998,10
1.0008370202080592,9
0.16682362437777476,8
1.3369057433360811,7
1.965692934782608,6
0.617580197019449,5
0.731988472622478,4
0.8857142857142852,3
1.8818818818818803,2
1.668,10
0.34133461353816613,9
1.1786427145708585,8
0.591953182150695,7
0.9752277449256833,6
1.5982824427480917,5
0.09985974754558208,4
0.7241081703107022,3
0.803185437997725,2
0.72,10
0.44224137931034485,9
1.6337262012692657,8
0.423668470521219,7
0.09913597089586176,6
0.09941430332922319,5
0.395659694920585,4
1.0314136125654452,3
1.11968085106383,2
0.313,10
0.7479095695261692,9
1.9328979959468586,8
1.7926068883610449,7
1.368589103971263,6
0.3684074457083763,5
1.9291096846218247,4
1.8501347708894866,3
0.8973277074542882,2
1.4490000000000003,10
0.433633493158695,9
1.6886595404840892,8
1.515340289674506,7
0.0989862850327967,6
1.7956750202101863,5
0.8375906654052353,4
0.6904666932588757,3
0.14404145077720218,2
1.7799999999999998,10
1.3992700729927006,9
0.48285796600403336,8
0.10838571209566147,7
1.3061351603861724,6
0.3821656050955413,5
1.8275862068965514,4
1.5738095238095235,3
0.1552587646076794,2
1.192,10
1.9587874659400546,9
1.029748947903062,8
1.4538640906062628,7
0.16901408450704225,6
0.9420289855072466,5
1.1481876332622603,4
0.8545794392523365,3
1.509670674333508,2
1.739,10
1.440261469555744,9
1.8031416630638422,8
1.5732093023255813,7
1.4614830813534918,6
0.5203045685279187,5
1.2393767705382435,4
0.672652642380708,3
1.816137566137566,2
1.52,10
1.846698113207547,9
0.22551928783382788,8
0.5770992366412214,7
0.5291181364392679,6
1.1678832116788322,5
0.9714285714285716,4
1.19811320754717,3
0.09424083769633511,2
1.4900000000000002,10
1.755581668625147,9
1.1562043795620442,8
1.3737201365187717,7
0.22929936305732496,6
1.3024282560706408,5
1.7432835820895534,4
1.5714285714285732,3
1.1777777777777805,2
0.44,10
0.9790794979079499,9
1.915492957746479,8
0.8101851851851852,7
0.9424083769633509,6
1.1490683229813667,5
1.2473118279569895,4
0.9609375000000003,3
1.8045977011494265,2
1.8000000000000005,10
1.5146341463414636,9
0.7859237536656895,8
1.843902439024391,7
0.4768211920529804,6
1.3189448441247014,5
0.09120521172638446,4
1.9500000000000017,3
1.809523809523814,2
1.65,10
1.8323353293413174,9
1.63609022556391,8
0.35727788279773165,7
1.3266932270916338,6
1.0358056265984659,5
0.25806451612903236,4
0.2172413793103449,3
0.408921933085502,2
0.97,10
0.5880398671096346,9
0.9573459715639812,8
1.3378196500672948,7
1.4575707154742095,6
1.197802197802198,5
1.2254335260115607,4
0.8625,3
1.4152046783625731,2
1.5300000000000005,10
1.296340023612751,9
1.7434482758620693,8
1.0617283950617287,7
0.5862785862785864,6
0.09216589861751155,5
0.2535211267605635,4
1.2631578947368425,3
0.45887445887445916,2
1.07,10
0.23180291153415455,9
1.6735632183908047,8
0.6308139534883721,7
0.9584664536741215,6
0.9885931558935364,5
1.165876777251185,4
0.34113712374581956,3
0.9584905660377362,2
0.17,10
1.3001017293997965,9
0.713436385255648,8
0.6579634464751958,7
0.5187319884726225,6
0.8990536277602521,5
1.4538461538461536,4
1.948640483383685,3
0.08620689655172403,2
0.88,10
0.6217105263157896,9
1.0647820965842167,8
